year,month,day,time,foF2,foF2_
2016,1,1,0,10.7,10.7
2016,1,1,1,10.2,10.4
2016,1,1,2,9.2,9.2
2016,1,1,3,9.1,9.1
2016,1,1,4,9.2,9.2
2016,1,1,5,C,8.8
2016,1,1,6,C,8.4
2016,1,1,7,C,C
2016,1,1,8,C,C
2016,1,1,9,C,C
2016,1,1,10,6.0,6.0
2016,1,1,11,5.2,5.2
2016,1,1,12,4.9,4.9
2016,1,1,13,5.8,5.8
2016,1,1,14,6.6,6.8
2016,1,1,15,7.1,7.1
2016,1,1,16,7.7,7.9
2016,1,1,17,8.1,8.1
2016,1,1,18,8.6,8.6
2016,1,1,19,8.9,8.9
2016,1,1,20,7.9,7.9
2016,1,1,21,7.0,7.0
2016,1,1,22,7.0,7.0
2016,1,1,23,8.2,8.2
2016,1,2,0,9.5,9.5
2016,1,2,1,C,C
2016,1,2,2,C,C
2016,1,2,3,C,C
2016,1,2,4,C,C
2016,1,2,5,C,C
2016,1,2,6,C,C
2016,1,2,7,C,C
2016,1,2,8,C,C
2016,1,2,9,C,C
2016,1,2,10,C,C
2016,1,2,11,7.4,7.6
2016,1,2,12,6.9,7.6
2016,1,2,13,8.1,8.1
2016,1,2,14,8.3,8.3
2016,1,2,15,9.3,9.3
2016,1,2,16,9.9,10.0
2016,1,2,17,10.4,10.4
2016,1,2,18,10.8,10.8
2016,1,2,19,C,11.5
2016,1,2,20,C,11.8
2016,1,2,21,12.3,12.3
2016,1,2,22,12.7,12.5
2016,1,2,23,12.2,12.0
2016,1,3,0,10.0,10.0
2016,1,3,1,9.2,9.0
2016,1,3,2,8.9,8.9
2016,1,3,3,C,10.0
2016,1,3,4,C,9.1
2016,1,3,5,8.6,8.6
2016,1,3,6,8.0,8.0
2016,1,3,7,5.8,6.4
2016,1,3,8,5.3,5.3
2016,1,3,9,4.2,4.2
2016,1,3,10,5.7,5.7
2016,1,3,11,7.3,7.5
2016,1,3,12,8.3,8.5
2016,1,3,13,5.5,7.7
2016,1,3,14,5.8,8.3
2016,1,3,15,9.1,9.1
2016,1,3,16,9.8,9.8
2016,1,3,17,10.5,10.5
2016,1,3,18,9.9,9.9
2016,1,3,19,10.3,10.3
2016,1,3,20,10.9,10.9
2016,1,3,21,11.6,11.6
2016,1,3,22,11.8,11.8
2016,1,3,23,11.7,11.7
2016,1,4,0,9.7,9.5
2016,1,4,1,9.4,9.4
2016,1,4,2,9.0,9.0
2016,1,4,3,9.9,8.9
2016,1,4,4,8.9,8.9
2016,1,4,5,8.0,8.0
2016,1,4,6,8.0,8.0
2016,1,4,7,7.8,7.8
2016,1,4,8,6.3,6.4
2016,1,4,9,6.0,6.0
2016,1,4,10,5.9,5.9
2016,1,4,11,7.4,7.6
2016,1,4,12,8.0,8.0
2016,1,4,13,7.9,7.7
2016,1,4,14,8.4,8.1
2016,1,4,15,9.1,9.1
2016,1,4,16,9.8,9.8
2016,1,4,17,9.8,9.8
2016,1,4,18,10.3,10.3
2016,1,4,19,11.1,11.1
2016,1,4,20,11.8,11.8
2016,1,4,21,12.5,12.5
2016,1,4,22,C,12.0
2016,1,4,23,C,11.6
2016,1,5,0,11.1,11.1
2016,1,5,1,9.4,9.4
2016,1,5,2,7.5,7.5
2016,1,5,3,7.4,7.4
2016,1,5,4,7.6,7.6
2016,1,5,5,7.2,6.8
2016,1,5,6,6.9,6.9
2016,1,5,7,6.5,6.5
2016,1,5,8,6.0,6.0
2016,1,5,9,5.9,5.9
2016,1,5,10,7.0,7.0
2016,1,5,11,5.8,5.8
2016,1,5,12,6.2,6.2
2016,1,5,13,C,7.4
2016,1,5,14,8.3,8.3
2016,1,5,15,9.2,9.2
2016,1,5,16,10.2,10.2
2016,1,5,17,10.9,10.9
2016,1,5,18,11.4,11.4
2016,1,5,19,11.8,11.8
2016,1,5,20,11.2,11.2
2016,1,5,21,12.1,12.1
2016,1,5,22,11.8,11.8
2016,1,5,23,12.0,12.0
2016,1,6,0,10.8,10.8
2016,1,6,1,10.9,10.9
2016,1,6,2,C,10.4
2016,1,6,3,C,C
2016,1,6,4,C,C
2016,1,6,5,C,C
2016,1,6,6,10.6,10.6
2016,1,6,7,8.7,8.7
2016,1,6,8,5.5,5.7
2016,1,6,9,C,C
2016,1,6,10,6.4,6.4
2016,1,6,11,6.8,6.8
2016,1,6,12,C,C
2016,1,6,13,C,C
2016,1,6,14,C,C
2016,1,6,15,C,C
2016,1,6,16,C,C
2016,1,6,17,C,C
2016,1,6,18,C,C
2016,1,6,19,C,C
2016,1,6,20,C,C
2016,1,6,21,C,C
2016,1,6,22,C,C
2016,1,6,23,C,C
2016,1,7,0,C,C
2016,1,7,1,C,C
2016,1,7,2,C,C
2016,1,7,3,C,C
2016,1,7,4,C,C
2016,1,7,5,C,C
2016,1,7,6,C,C
2016,1,7,7,C,C
2016,1,7,8,C,C
2016,1,7,9,C,C
2016,1,7,10,C,C
2016,1,7,11,C,C
2016,1,7,12,C,C
2016,1,7,13,C,C
2016,1,7,14,C,C
2016,1,7,15,9.5,9.5
2016,1,7,16,10.1,10.1
2016,1,7,17,10.9,10.9
2016,1,7,18,11.8,11.8
2016,1,7,19,12.1,12.1
2016,1,7,20,13.3,13.3
2016,1,7,21,11.6,11.6
2016,1,7,22,10.4,10.4
2016,1,7,23,10.2,10.2
2016,1,8,0,9.0,8.9
2016,1,8,1,9.7,9.7
2016,1,8,2,C,9.8
2016,1,8,3,C,10.0
2016,1,8,4,C,C
2016,1,8,5,C,10.0
2016,1,8,6,C,8.2
2016,1,8,7,C,C
2016,1,8,8,C,C
2016,1,8,9,C,C
2016,1,8,10,C,C
2016,1,8,11,C,C
2016,1,8,12,C,C
2016,1,8,13,C,C
2016,1,8,14,C,C
2016,1,8,15,C,C
2016,1,8,16,C,C
2016,1,8,17,C,C
2016,1,8,18,C,C
2016,1,8,19,C,C
2016,1,8,20,C,C
2016,1,8,21,C,C
2016,1,8,22,C,C
2016,1,8,23,C,C
2016,1,9,0,C,C
2016,1,9,1,C,C
2016,1,9,2,C,C
2016,1,9,3,C,C
2016,1,9,4,C,C
2016,1,9,5,C,C
2016,1,9,6,C,C
2016,1,9,7,C,C
2016,1,9,8,C,C
2016,1,9,9,C,C
2016,1,9,10,C,C
2016,1,9,11,C,C
2016,1,9,12,C,C
2016,1,9,13,C,C
2016,1,9,14,C,C
2016,1,9,15,C,C
2016,1,9,16,C,C
2016,1,9,17,C,C
2016,1,9,18,C,C
2016,1,9,19,C,C
2016,1,9,20,C,C
2016,1,9,21,C,C
2016,1,9,22,C,C
2016,1,9,23,C,C
2016,1,10,0,C,C
2016,1,10,1,C,C
2016,1,10,2,C,C
2016,1,10,3,C,C
2016,1,10,4,C,C
2016,1,10,5,C,C
2016,1,10,6,C,C
2016,1,10,7,C,C
2016,1,10,8,C,C
2016,1,10,9,C,C
2016,1,10,10,C,C
2016,1,10,11,C,C
2016,1,10,12,C,C
2016,1,10,13,C,C
2016,1,10,14,C,C
2016,1,10,15,C,C
2016,1,10,16,C,C
2016,1,10,17,C,C
2016,1,10,18,C,C
2016,1,10,19,C,C
2016,1,10,20,C,C
2016,1,10,21,C,C
2016,1,10,22,C,C
2016,1,10,23,C,C
2016,1,11,0,C,C
2016,1,11,1,C,C
2016,1,11,2,C,C
2016,1,11,3,C,C
2016,1,11,4,C,C
2016,1,11,5,C,C
2016,1,11,6,C,C
2016,1,11,7,C,C
2016,1,11,8,C,C
2016,1,11,9,C,C
2016,1,11,10,C,C
2016,1,11,11,C,C
2016,1,11,12,C,C
2016,1,11,13,C,C
2016,1,11,14,C,C
2016,1,11,15,C,C
2016,1,11,16,C,C
2016,1,11,17,C,C
2016,1,11,18,C,C
2016,1,11,19,C,C
2016,1,11,20,C,C
2016,1,11,21,C,C
2016,1,11,22,C,C
2016,1,11,23,C,C
2016,1,12,0,C,C
2016,1,12,1,C,C
2016,1,12,2,C,C
2016,1,12,3,C,C
2016,1,12,4,C,C
2016,1,12,5,C,C
2016,1,12,6,C,C
2016,1,12,7,C,C
2016,1,12,8,C,C
2016,1,12,9,C,C
2016,1,12,10,C,C
2016,1,12,11,C,C
2016,1,12,12,C,C
2016,1,12,13,8.2,8.2
2016,1,12,14,8.9,8.9
2016,1,12,15,9.5,9.5
2016,1,12,16,10.3,10.3
2016,1,12,17,11.3,11.3
2016,1,12,18,11.9,11.9
2016,1,12,19,12.4,12.4
2016,1,12,20,11.9,11.9
2016,1,12,21,10.3,10.3
2016,1,12,22,9.0,9.0
2016,1,12,23,8.5,8.5
2016,1,13,0,C,C
2016,1,13,1,8.8,8.8
2016,1,13,2,C,C
2016,1,13,3,C,C
2016,1,13,4,C,C
2016,1,13,5,C,C
2016,1,13,6,C,C
2016,1,13,7,C,C
2016,1,13,8,C,C
2016,1,13,9,C,C
2016,1,13,10,C,C
2016,1,13,11,C,C
2016,1,13,12,C,C
2016,1,13,13,C,C
2016,1,13,14,C,C
2016,1,13,15,C,C
2016,1,13,16,C,C
2016,1,13,17,C,C
2016,1,13,18,C,C
2016,1,13,19,C,C
2016,1,13,20,C,C
2016,1,13,21,C,C
2016,1,13,22,C,C
2016,1,13,23,C,C
2016,1,14,0,C,C
2016,1,14,1,C,C
2016,1,14,2,C,C
2016,1,14,3,C,C
2016,1,14,4,C,C
2016,1,14,5,C,C
2016,1,14,6,C,C
2016,1,14,7,C,C
2016,1,14,8,C,C
2016,1,14,9,C,C
2016,1,14,10,C,C
2016,1,14,11,C,C
2016,1,14,12,C,C
2016,1,14,13,C,C
2016,1,14,14,C,C
2016,1,14,15,C,C
2016,1,14,16,C,C
2016,1,14,17,C,C
2016,1,14,18,C,C
2016,1,14,19,C,C
2016,1,14,20,C,C
2016,1,14,21,C,C
2016,1,14,22,C,C
2016,1,14,23,C,C
2016,1,15,0,C,C
2016,1,15,1,C,C
2016,1,15,2,C,C
2016,1,15,3,C,C
2016,1,15,4,C,C
2016,1,15,5,C,C
2016,1,15,6,C,C
2016,1,15,7,C,C
2016,1,15,8,C,C
2016,1,15,9,C,C
2016,1,15,10,C,C
2016,1,15,11,C,C
2016,1,15,12,C,C
2016,1,15,13,C,C
2016,1,15,14,C,C
2016,1,15,15,C,C
2016,1,15,16,C,C
2016,1,15,17,C,C
2016,1,15,18,C,C
2016,1,15,19,C,C
2016,1,15,20,C,C
2016,1,15,21,C,C
2016,1,15,22,C,C
2016,1,15,23,C,C
2016,1,16,0,C,C
2016,1,16,1,C,C
2016,1,16,2,C,C
2016,1,16,3,C,C
2016,1,16,4,C,C
2016,1,16,5,C,C
2016,1,16,6,C,C
2016,1,16,7,C,C
2016,1,16,8,C,C
2016,1,16,9,C,C
2016,1,16,10,C,C
2016,1,16,11,C,C
2016,1,16,12,C,C
2016,1,16,13,C,C
2016,1,16,14,C,C
2016,1,16,15,C,C
2016,1,16,16,C,C
2016,1,16,17,C,C
2016,1,16,18,C,C
2016,1,16,19,C,C
2016,1,16,20,C,C
2016,1,16,21,C,C
2016,1,16,22,C,C
2016,1,16,23,C,C
2016,1,17,0,C,C
2016,1,17,1,C,C
2016,1,17,2,C,C
2016,1,17,3,C,C
2016,1,17,4,C,C
2016,1,17,5,C,C
2016,1,17,6,C,C
2016,1,17,7,C,C
2016,1,17,8,C,C
2016,1,17,9,C,C
2016,1,17,10,C,C
2016,1,17,11,C,C
2016,1,17,12,C,C
2016,1,17,13,C,C
2016,1,17,14,C,C
2016,1,17,15,C,C
2016,1,17,16,C,C
2016,1,17,17,C,C
2016,1,17,18,C,C
2016,1,17,19,C,C
2016,1,17,20,C,C
2016,1,17,21,C,C
2016,1,17,22,C,C
2016,1,17,23,C,C
2016,1,18,0,C,C
2016,1,18,1,C,C
2016,1,18,2,C,C
2016,1,18,3,C,C
2016,1,18,4,C,C
2016,1,18,5,C,C
2016,1,18,6,C,C
2016,1,18,7,C,C
2016,1,18,8,C,C
2016,1,18,9,C,C
2016,1,18,10,C,C
2016,1,18,11,C,C
2016,1,18,12,C,C
2016,1,18,13,C,C
2016,1,18,14,C,C
2016,1,18,15,C,C
2016,1,18,16,C,C
2016,1,18,17,C,C
2016,1,18,18,C,C
2016,1,18,19,C,C
2016,1,18,20,C,C
2016,1,18,21,C,C
2016,1,18,22,C,C
2016,1,18,23,C,C
2016,1,19,0,C,C
2016,1,19,1,C,C
2016,1,19,2,C,C
2016,1,19,3,C,C
2016,1,19,4,C,C
2016,1,19,5,C,C
2016,1,19,6,C,C
2016,1,19,7,C,C
2016,1,19,8,C,C
2016,1,19,9,C,C
2016,1,19,10,C,C
2016,1,19,11,C,C
2016,1,19,12,C,C
2016,1,19,13,C,C
2016,1,19,14,C,C
2016,1,19,15,C,C
2016,1,19,16,C,C
2016,1,19,17,C,C
2016,1,19,18,C,C
2016,1,19,19,C,C
2016,1,19,20,C,C
2016,1,19,21,C,C
2016,1,19,22,C,C
2016,1,19,23,C,C
2016,1,20,0,C,C
2016,1,20,1,C,C
2016,1,20,2,C,C
2016,1,20,3,C,C
2016,1,20,4,C,C
2016,1,20,5,C,C
2016,1,20,6,C,C
2016,1,20,7,C,C
2016,1,20,8,C,C
2016,1,20,9,C,C
2016,1,20,10,C,C
2016,1,20,11,C,C
2016,1,20,12,C,C
2016,1,20,13,C,C
2016,1,20,14,C,C
2016,1,20,15,C,C
2016,1,20,16,C,C
2016,1,20,17,C,C
2016,1,20,18,C,C
2016,1,20,19,C,C
2016,1,20,20,C,C
2016,1,20,21,C,C
2016,1,20,22,C,C
2016,1,20,23,C,C
2016,1,21,0,C,C
2016,1,21,1,C,C
2016,1,21,2,C,C
2016,1,21,3,C,C
2016,1,21,4,C,C
2016,1,21,5,C,C
2016,1,21,6,C,C
2016,1,21,7,C,C
2016,1,21,8,C,C
2016,1,21,9,C,C
2016,1,21,10,C,C
2016,1,21,11,C,C
2016,1,21,12,C,C
2016,1,21,13,C,C
2016,1,21,14,C,C
2016,1,21,15,C,C
2016,1,21,16,C,C
2016,1,21,17,C,C
2016,1,21,18,C,C
2016,1,21,19,C,C
2016,1,21,20,C,C
2016,1,21,21,C,C
2016,1,21,22,C,C
2016,1,21,23,C,C
2016,1,22,0,C,C
2016,1,22,1,C,C
2016,1,22,2,C,C
2016,1,22,3,C,C
2016,1,22,4,C,C
2016,1,22,5,C,C
2016,1,22,6,C,C
2016,1,22,7,C,C
2016,1,22,8,C,C
2016,1,22,9,C,C
2016,1,22,10,C,C
2016,1,22,11,C,C
2016,1,22,12,C,C
2016,1,22,13,C,C
2016,1,22,14,C,C
2016,1,22,15,C,C
2016,1,22,16,C,C
2016,1,22,17,C,C
2016,1,22,18,C,C
2016,1,22,19,C,C
2016,1,22,20,C,C
2016,1,22,21,C,C
2016,1,22,22,C,C
2016,1,22,23,C,C
2016,1,23,0,C,C
2016,1,23,1,C,C
2016,1,23,2,C,C
2016,1,23,3,C,C
2016,1,23,4,C,C
2016,1,23,5,C,C
2016,1,23,6,C,C
2016,1,23,7,C,C
2016,1,23,8,C,C
2016,1,23,9,C,C
2016,1,23,10,C,C
2016,1,23,11,C,C
2016,1,23,12,C,C
2016,1,23,13,C,C
2016,1,23,14,C,C
2016,1,23,15,C,C
2016,1,23,16,C,C
2016,1,23,17,C,C
2016,1,23,18,C,C
2016,1,23,19,C,C
2016,1,23,20,C,C
2016,1,23,21,C,C
2016,1,23,22,C,C
2016,1,23,23,C,C
2016,1,24,0,C,C
2016,1,24,1,C,C
2016,1,24,2,C,C
2016,1,24,3,C,C
2016,1,24,4,C,C
2016,1,24,5,C,C
2016,1,24,6,C,C
2016,1,24,7,C,C
2016,1,24,8,C,C
2016,1,24,9,C,C
2016,1,24,10,C,C
2016,1,24,11,C,C
2016,1,24,12,C,C
2016,1,24,13,C,C
2016,1,24,14,C,C
2016,1,24,15,C,C
2016,1,24,16,C,C
2016,1,24,17,C,C
2016,1,24,18,C,C
2016,1,24,19,C,C
2016,1,24,20,C,C
2016,1,24,21,C,C
2016,1,24,22,C,C
2016,1,24,23,C,C
2016,1,25,0,C,C
2016,1,25,1,C,C
2016,1,25,2,C,C
2016,1,25,3,C,C
2016,1,25,4,C,C
2016,1,25,5,C,C
2016,1,25,6,C,C
2016,1,25,7,C,C
2016,1,25,8,C,C
2016,1,25,9,C,C
2016,1,25,10,C,C
2016,1,25,11,C,C
2016,1,25,12,C,C
2016,1,25,13,C,C
2016,1,25,14,C,C
2016,1,25,15,C,C
2016,1,25,16,C,C
2016,1,25,17,C,C
2016,1,25,18,C,C
2016,1,25,19,C,C
2016,1,25,20,C,C
2016,1,25,21,C,C
2016,1,25,22,C,C
2016,1,25,23,C,C
2016,1,26,0,C,C
2016,1,26,1,C,C
2016,1,26,2,C,C
2016,1,26,3,C,C
2016,1,26,4,C,C
2016,1,26,5,C,C
2016,1,26,6,C,C
2016,1,26,7,C,C
2016,1,26,8,C,C
2016,1,26,9,C,C
2016,1,26,10,C,C
2016,1,26,11,C,C
2016,1,26,12,C,C
2016,1,26,13,C,C
2016,1,26,14,6.6,7.1
2016,1,26,15,6.7,8.0
2016,1,26,16,C,C
2016,1,26,17,9.4,9.4
2016,1,26,18,10.3,10.3
2016,1,26,19,11.5,11.5
2016,1,26,20,13.7,13.7
2016,1,26,21,13.8,13.8
2016,1,26,22,12.3,11.5
2016,1,26,23,11.2,11.2
2016,1,27,0,11.1,11.1
2016,1,27,1,C,11.5
2016,1,27,2,C,C
2016,1,27,3,C,C
2016,1,27,4,C,9.1
2016,1,27,5,C,8.9
2016,1,27,6,C,8.3
2016,1,27,7,7.8,7.8
2016,1,27,8,7.4,7.0
2016,1,27,9,5.7,5.7
2016,1,27,10,5.6,5.6
2016,1,27,11,6.3,6.3
2016,1,27,12,7.3,7.3
2016,1,27,13,8.5,8.5
2016,1,27,14,8.8,8.8
2016,1,27,15,9.6,9.6
2016,1,27,16,10.6,10.6
2016,1,27,17,11.3,11.3
2016,1,27,18,12.3,12.3
2016,1,27,19,12.9,12.9
2016,1,27,20,13.5,13.5
2016,1,27,21,12.6,12.6
2016,1,27,22,11.9,11.9
2016,1,27,23,11.1,11.1
2016,1,28,0,12.2,11.9
2016,1,28,1,10.4,9.9
2016,1,28,2,7.7,7.7
2016,1,28,3,6.8,6.8
2016,1,28,4,6.5,6.5
2016,1,28,5,7.0,7.0
2016,1,28,6,7.8,7.8
2016,1,28,7,4.5,4.8
2016,1,28,8,3.9,3.9
2016,1,28,9,3.4,3.6
2016,1,28,10,4.3,4.5
2016,1,28,11,6.0,6.0
2016,1,28,12,6.9,6.9
2016,1,28,13,8.2,8.1
2016,1,28,14,8.7,8.4
2016,1,28,15,C,9.5
2016,1,28,16,10.4,10.4
2016,1,28,17,11.2,11.1
2016,1,28,18,11.3,11.3
2016,1,28,19,11.6,11.6
2016,1,28,20,12.1,12.1
2016,1,28,21,13.3,13.1
2016,1,28,22,14.7,14.5
2016,1,28,23,11.6,11.6
2016,1,29,0,12.6,12.3
2016,1,29,1,C,12.5
2016,1,29,2,C,C
2016,1,29,3,C,11.6
2016,1,29,4,C,C
2016,1,29,5,C,8.8
2016,1,29,6,C,8.6
2016,1,29,7,9.1,9.1
2016,1,29,8,5.8,5.8
2016,1,29,9,4.2,4.2
2016,1,29,10,4.8,5.0
2016,1,29,11,6.8,6.8
2016,1,29,12,6.8,7.2
2016,1,29,13,6.3,7.9
2016,1,29,14,8.6,8.6
2016,1,29,15,9.6,9.6
2016,1,29,16,10.8,10.8
2016,1,29,17,12.0,12.0
2016,1,29,18,13.1,13.1
2016,1,29,19,C,13.5
2016,1,29,20,13.7,13.7
2016,1,29,21,11.9,11.9
2016,1,29,22,9.8,9.8
2016,1,29,23,10.0,10.0
2016,1,30,0,9.3,9.3
2016,1,30,1,7.4,7.4
2016,1,30,2,6.5,6.5
2016,1,30,3,6.7,6.7
2016,1,30,4,7.1,7.1
2016,1,30,5,6.9,6.9
2016,1,30,6,C,6.8
2016,1,30,7,C,6.3
2016,1,30,8,3.5,3.7
2016,1,30,9,2.9,3.1
2016,1,30,10,4.3,4.5
2016,1,30,11,6.1,6.1
2016,1,30,12,7.4,7.1
2016,1,30,13,6.7,6.7
2016,1,30,14,C,7.4
2016,1,30,15,8.9,8.9
2016,1,30,16,10.0,10.0
2016,1,30,17,11.5,11.5
2016,1,30,18,13.2,13.2
2016,1,30,19,13.3,13.3
2016,1,30,20,13.3,13.3
2016,1,30,21,12.6,12.3
2016,1,30,22,12.8,12.8
2016,1,30,23,13.4,13.4
2016,1,31,0,12.0,12.0
2016,1,31,1,C,C
2016,1,31,2,C,C
2016,1,31,3,C,8.8
2016,1,31,4,C,C
2016,1,31,5,C,C
2016,1,31,6,C,C
2016,1,31,7,C,C
2016,1,31,8,C,C
2016,1,31,9,6.0,6.2
2016,1,31,10,6.3,6.3
2016,1,31,11,6.0,6.0
2016,1,31,12,6.0,6.0
2016,1,31,13,7.3,7.3
2016,1,31,14,7.9,7.9
2016,1,31,15,7.8,8.0
2016,1,31,16,9.0,9.0
2016,1,31,17,10.2,10.2
2016,1,31,18,11.4,11.4
2016,1,31,19,10.9,10.9
2016,1,31,20,11.0,11.0
2016,1,31,21,C,12.1
2016,1,31,22,10.4,10.4
2016,1,31,23,8.6,8.6
